Id,preco
1351,416180.506744712
1352,547877.171342099
1353,1830010.3194300502
1354,648465.3941569813
1355,650963.1546035924
1356,438966.64092278766
1357,673749.2212445842
1358,325121.65252292325
1359,579619.3523447281
1360,567918.5711229237
1361,573857.8068185928
1362,671463.7342736861
1363,646883.3271488923
1364,945117.301175088
1365,661447.4450841709
1366,1067222.1790144036
1367,1000621.4725658104
1368,401562.4487460767
1369,298844.28281000257
1370,402656.09099334246
1371,221324.8384098617
1372,831615.5300773819
1373,380229.34754780424
1374,314540.73201848957
1375,1402665.0301016516
1376,479084.13878413243
1377,596914.8817956797
1378,327285.03098947625
1379,366297.91168694774
1380,418710.8134184402
1381,338264.1313248158
1382,830137.1402002356
1383,257052.82068336845
1384,722079.11482979
1385,574884.0738547825
1386,1150092.8881976898
1387,641300.238022633
1388,1034985.219119951
1389,258347.49779605455
1390,1856926.3163145687
1391,833003.4548235333
1392,209137.15271897838
1393,377817.57432759454
1394,406753.2950728478
1395,1305636.0864196029
1396,286296.05783905066
1397,853536.7134624538
1398,598880.4855792186
1399,808622.9783879076
1400,964089.6203669615
1401,375475.1837961019
1402,417953.0970107725
1403,932690.9408688237
1404,381142.18071350805
1405,1911478.031887012
1406,548936.6023806744
1407,412357.16433988564
1408,416711.8067459086
1409,804800.0507810651
1410,906206.5737554603
1411,214265.66892246687
1412,1244821.4236654157
1413,1500218.6759498883
1414,2575613.5875066593
1415,887703.2559411519
1416,462342.6873277349
1417,1253071.3079143364
1418,573066.6164443691
1419,299606.7716361018
1420,906108.8696634773
1421,3317455.6624841397
1422,1451532.6045937333
1423,685308.8291260878
1424,338979.53917049774
1425,403301.9257779468
1426,277879.786720837
1427,840134.0515697673
1428,620910.662567423
1429,633664.7837996818
1430,709296.588098418
1431,811798.8072765234
1432,655220.270008648
1433,780886.8334066235
1434,269417.90794332593
1435,363730.23232816486
1436,608717.3458156711
1437,896041.4449145675
1438,2221365.048529711
1439,2565824.280220417
1440,946988.2667645157
1441,573857.8068185928
1442,1222088.5390302425
1443,463631.0168772172
1444,946206.711532918
1445,212913.35560276968
1446,503586.6555302334
1447,404887.99037872406
1448,1027064.9023144045
1449,1110056.9586055456
1450,258347.49779605455
1451,874741.326948844
1452,396468.4823782256
1453,1271933.823439436
1454,371398.399870423
1455,429288.6625214527
1456,394051.62401376717
1457,294131.17525494413
1458,662150.6135292837
1459,376182.2840412621
1460,381091.519099319
1461,417953.0970107725
1462,1126895.4730931362
1463,749225.3945457956
1464,416927.8886757955
1465,426139.33582054236
1466,493512.8087512802
1467,1261826.1980032264
1468,895970.1951173516
1469,387566.40565489506
1470,1017578.7486714253
1471,385202.630686186
1472,580581.2560015059
1473,557837.6892856733
1474,544995.2533474764
1475,1775349.9415350556
1476,856567.3221547185
1477,342422.8538524783
1478,315812.5623536722
1479,435289.37858217047
1480,359248.4850315507
1481,400611.4503877893
1482,288296.91101365385
1483,532214.5803442617
1484,905371.2531417548
1485,606159.6665694118
1486,495496.3206893226
1487,381266.17356197553
1488,357212.75045823766
1489,724433.3398945088
1490,1220991.3129979689
1491,800670.0615611025
1492,338872.2207814849
1493,1107421.864130935
1494,789256.0919225289
1495,344151.8346818718
1496,662131.8021522765
1497,1884995.074888358
1498,417953.0970107725
1499,376455.2882952115
1500,233141.1602321493
1501,555966.6852401603
1502,940139.1979137706
1503,1142452.1576169461
1504,1360512.7026112652
1505,735190.8492677265
1506,376843.67100917804
1507,441851.46508287126
1508,1149639.401250208
1509,423375.53622588026
1510,1089688.339256915
1511,374772.79745407344
1512,2118951.017900599
1513,683847.9921716775
1514,1225122.9310527565
1515,737576.442980714
1516,544751.2465962094
1517,575123.3582059679
1518,578425.9809825633
1519,346000.9362012876
1520,201480.7936500681
1521,240048.88841940986
1522,630206.5353622911
1523,547877.171342099
1524,357458.4799783035
1525,229695.76114955515
1526,256123.9866601956
1527,527802.5290566536
1528,340229.3623325678
1529,1205144.4648164283
1530,536589.0539955326
1531,1008013.0156190152
1532,2355694.8059680136
1533,856567.3221547185
1534,327506.6526552756
1535,378371.48733328603
1536,333282.7795012591
1537,3130562.887237644
1538,347139.8541657123
1539,337346.3483799452
1540,658440.354847871
1541,995942.1009739487
1542,486494.4639353918
1543,605570.3198494705
1544,284179.2420908507
1545,547877.171342099
1546,439197.64617107005
1547,1225122.9310527565
1548,557940.9948347389
1549,512165.14017182484
1550,472836.75444367557
1551,401331.5274953534
1552,591607.1196314027
1553,1626948.7019071355
1554,1348448.1525570683
1555,1804338.8837339347
1556,320646.4275763243
1557,372636.8424454702
1558,676210.147270286
1559,433149.54059878713
1560,404229.0981480451
1561,591695.138761506
1562,552190.828794169
1563,347091.9199252374
1564,401331.5274953534
1565,382776.6531908216
1566,258347.49779605455
1567,253690.44769268652
1568,603442.6433822789
1569,447127.09784255916
1570,333620.027442505
1571,401331.5274953534
1572,710222.4919191044
1573,651228.6500583417
1574,680139.3269418883
1575,573426.3587272752
1576,433703.7707996168
1577,420991.71893753624
1578,229695.76114955515
1579,528033.4631144921
1580,413535.0146565204
1581,570284.1504544445
1582,1192541.1667829412
1583,334346.45422682544
1584,461457.59669477365
1585,375204.811745465
1586,374351.1001574269
1587,381142.18071350805
1588,940139.1979137706
1589,464892.6188376609
1590,315812.5623536722
1591,963950.1379968879
1592,378174.11011184973
1593,414973.7118777571
1594,348999.4273053746
1595,256123.9866601956
1596,789653.2142553092
1597,691634.7724562129
1598,926952.1318816193
1599,1273850.0415605921
1600,366513.0934756447
1601,2229565.6012421837
1602,544995.2533474764
1603,325121.65252292325
1604,993858.0017281559
1605,328910.7501875082
1606,402656.09099334246
1607,593243.481818119
1608,681528.778569314
1609,554122.1479049539
1610,700879.6320991153
1611,733282.8374178255
1612,620011.3476636828
1613,260292.12805961815
1614,350680.14240066265
1615,283105.2679811236
1616,554122.1479049539
1617,1876757.3386857666
1618,666681.299205026
1619,1449594.1358891916
1620,401331.5274953534
1621,573857.8068185928
1622,1348969.6344881295
1623,538449.3166788117
1624,551743.2593968813
1625,605255.9532638346
1626,234800.95002084423
1627,944592.1557027851
1628,289453.1687845503
1629,581644.0014799681
1630,477039.9318809431
1631,1176811.4867354985
1632,413952.42939516826
1633,810036.7786347128
1634,545157.6729227845
1635,1393457.06528369
1636,804075.3638639381
1637,407078.24843010993
1638,3064204.160840818
1639,666204.759916924
1640,853536.7134624538
1641,352441.2199049517
1642,355826.79626749293
1643,1230200.5925337304
1644,1011355.9450110336
1645,1494323.743496516
1646,846400.7873703076
1647,808622.9783879076
1648,329491.1239916701
1649,909132.2701154514
1650,360319.4663728166
1651,892362.48882043
1652,1205144.4648164283
1653,633506.5009953171
1654,380774.9399087073
1655,1205144.4648164283
1656,759031.382001853
1657,1649228.60023964
1658,459914.5101578428
1659,1842455.9424612052
1660,406341.47079552896
1661,366574.63427007565
1662,257042.28411069443
1663,796230.64355459
1664,3227867.0996368355
1665,423309.75782535307
1666,407390.79014092626
1667,571737.655875554
1668,355826.79626749293
1669,424455.95812827046
1670,661131.439855404
1671,347091.9199252374
1672,1446312.9358392567
1673,575063.961099361
1674,366222.33309581014
1675,1565869.9744397157
1676,644261.8033665867
1677,349929.64954094903
1678,347987.24404307187
1679,374595.02725303726
1680,374743.86624113447
1681,359248.4850315507
1682,544995.2533474764
1683,412357.16433988564
1684,372900.95153407246
1685,1111003.7416802414
1686,591035.3480337254
1687,372825.2136766763
1688,438966.64092278766
1689,331776.51266387856
1690,924414.8383313861
1691,1031854.9552017763
1692,362445.86303423444
1693,296723.9743800382
1694,1000568.8441344564
1695,564855.4317166728
1696,483095.10798280477
1697,359248.4850315507
1698,318814.34799305483
1699,601430.9142979305
1700,376612.17719489796
1701,544995.2533474764
1702,932690.9408688237
1703,587944.8208774047
1704,793108.3562944457
1705,1163595.3003268912
1706,870271.510366382
1707,409597.0215415958
1708,817873.1048285562
1709,306396.6942108154
1710,1135764.9283080886
1711,374577.48574355035
1712,401041.0311008888
1713,292279.57784678036
1714,374595.02725303726
1715,442515.338140137
1716,372825.2136766763
1717,427444.2842592372
1718,411582.7026021403
1719,380802.1613158555
1720,357108.0629213126
1721,380802.1613158555
1722,880569.7981044537
1723,263767.50543935684
1724,591219.4627297176
1725,1012387.703784288
1726,367987.3723004666
1727,1036236.739318852
1728,1153365.9162576972
1729,1733310.2681968948
1730,261502.31417008518
1731,594560.0723783548
1732,605570.3198494705
1733,1265865.3898748485
1734,532938.5087883078
1735,1062708.1643770253
1736,564765.9131774469
1737,557837.6892856733
1738,422444.64278356225
1739,623067.2268830169
1740,373225.28340972034
1741,586492.2900343719
1742,997944.1998709649
1743,1420996.1719836816
1744,251899.02563051437
1745,460157.1804162745
1746,468413.7127550574
1747,1270350.5996841176
1748,394561.9152538326
1749,1279018.1375100536
1750,826838.6861152054
1751,546201.7953695492
1752,285760.0222773901
1753,355011.4840667598
1754,296488.6150685579
1755,387771.7365384935
1756,265120.64749108924
1757,437540.3157011766
1758,374743.86624113447
1759,395447.3898700609
1760,959494.605208099
1761,873991.7325380731
1762,1238116.6434323506
1763,434216.647475978
1764,2058558.5816749171
1765,1113954.9160532213
1766,554122.1479049539
1767,613265.8394062408
1768,538703.2591493421
1769,1219109.7756453415
1770,1940038.3954221138
1771,553364.2136663686
1772,600172.2098335893
1773,313420.310181181
1774,374351.1001574269
1775,405313.4994896606
1776,1252794.942553034
1777,458892.21217882255
1778,1824775.680807284
1779,985025.2618433563
1780,223114.02528205665
1781,374743.86624113447
1782,436822.6163311353
1783,359776.16201614676
1784,541245.1734641508
1785,645468.3088626321
1786,717872.4818783551
1787,638286.3646995047
1788,327735.14892808464
1789,1240944.515878099
1790,1026377.543461148
1791,744356.5957436473
1792,795894.8186422699
1793,366222.33309581014
1794,935026.630396215
1795,378797.58831042086
1796,1856342.6369529592
1797,3191208.965906891
1798,437676.7743259792
1799,1456161.9192793213
1800,297613.2109941307
1801,588676.8781940364
1802,573857.8068185928
1803,756069.7863123012
1804,1656032.7057986546
1805,340142.6625701797
1806,600172.2098335893
1807,661148.8803701629
1808,644261.8033665867
1809,1586575.4651732342
1810,299907.435274921
1811,553610.8302829291
1812,383427.3696212084
1813,909132.2701154514
1814,416081.50807444856
1815,394841.6796799672
1816,305795.25889777095
1817,539112.8569366479
1818,602092.8859828528
1819,517907.5854814668
1820,406574.99309949053
1821,310374.51368631126
1822,552219.642139163
1823,403301.9257779468
1824,1310383.4570006176
1825,671797.3935555144
1826,320646.4275763243
1827,369919.2106396777
1828,583159.4640161628
1829,1647648.848002815
1830,1010840.9471649162
1831,374772.79745407344
1832,1309390.849694737
1833,1195575.552722277
1834,1129507.6736249053
1835,296387.588659134
1836,315812.5623536722
1837,1648947.063618475
1838,439197.64617107005
1839,270480.3806708983
1840,910626.8628055704
1841,600172.2098335893
1842,262897.54855548614
1843,391107.92322352924
1844,681879.1013319482
1845,372825.2136766763
1846,1596332.1871816022
1847,383170.6300105762
1848,830486.4651077631
1849,1547483.9040770787
1850,319445.9473531732
1851,331445.1023942778
1852,466081.2845406423
1853,949013.676018639
1854,444138.68879975216
1855,624760.4717458523
1856,745669.3580039111
1857,1224795.3365360429
1858,346091.7892692983
1859,463256.24419964186
1860,691717.4622840967
1861,1598366.2330573553
1862,810810.3212103532
1863,331884.5662143181
1864,378360.42817185185
1865,1171577.7930461087
1866,324298.61739051936
1867,404086.3297346231
1868,349616.6220225461
1869,1461935.5416036076
1870,229695.76114955515
1871,402656.09099334246
1872,663633.4458813288
1873,888043.019921564
1874,1134055.0516131148
1875,641735.0798443909
1876,1360138.7251150643
1877,625360.585616751
1878,593754.3702068831
1879,945117.301175088
1880,1739053.4259643995
1881,267142.05204381724
1882,381266.17356197553
1883,875060.5898443582
1884,985025.2618433563
1885,598280.830391226
1886,547877.171342099
1887,875157.7859856717
1888,197838.07331669997
1889,250415.14436216681
1890,1047688.4836170749
1891,380229.34754780424
1892,638286.3646995047
1893,304858.06897996005
1894,644389.8811587294
1895,520399.1204523759
1896,501077.6356028525
1897,1213303.8788077014
1898,967326.1215466887
1899,897238.011212544
1900,407190.25155197905
1901,366813.3653482636
1902,392075.9840996174
1903,1649228.60023964
1904,557837.6892856733
1905,533610.9150334819
1906,586457.7081409356
1907,363461.32062940806
1908,1342478.7570680284
1909,945853.6064033109
1910,585480.0002014128
1911,638286.3646995047
1912,557940.9948347389
1913,239597.87125339874
1914,374897.1927025555
1915,938703.5977943839
1916,745661.3487234594
1917,654711.1192945995
1918,521019.12495603034
1919,999339.1428948346
1920,188239.44993704508
1921,868810.6785368082
1922,1398234.405567977
1923,940698.9353274448
1924,435552.58955156757
1925,409667.00497546693
1926,1244821.4236654157
1927,341368.6046219732
1928,307879.731319707
1929,554122.1479049539
1930,1856172.4577774669
1931,1279018.1375100536
1932,873428.9825604323
1933,434216.647475978
1934,321636.46543438063
1935,420475.04285420344
1936,1925495.3509294214
1937,557940.9948347389
1938,871037.3903021925
1939,1187439.6179523873
1940,392075.9840996174
1941,263196.41082932876
1942,324298.61739051936
1943,1036236.739318852
1944,299597.55279798986
1945,405313.4994896606
1946,565478.2409535659
1947,813494.6140141546
1948,810783.5190064088
1949,378752.83131522266
1950,535393.6709749857
1951,552134.0877361499
1952,541300.4732021724
1953,527599.3201664375
1954,641371.0496139948
1955,342005.55200738297
1956,501794.6663903612
1957,315812.5623536722
1958,759031.2718795255
1959,1025564.1763522992
1960,394518.89746896364
1961,599058.7370151442
1962,650963.1546035924
1963,355521.4378907636
1964,296499.1553784863
1965,251899.02563051437
1966,561460.1029919313
1967,400031.28905657644
1968,978813.8129983355
1969,805697.6341560207
1970,193615.93641445198
1971,725234.90244402
1972,508162.7239848742
1973,462596.4289946461
1974,448488.80308647064
1975,1023582.402875265
1976,368083.7042608971
1977,239949.60234264415
1978,412357.16433988564
1979,841398.6949136262
1980,442886.2284096253
1981,1192541.1667829412
1982,676234.2260405457
1983,1069822.0672247407
1984,1083809.764114428
1985,552219.642139163
1986,343489.3550121326
1987,403367.16145273077
1988,865401.4636451212
1989,557940.9948347389
1990,1027409.9991416595
1991,177969.43644560463
1992,375475.1837961019
1993,309695.1099401382
1994,1503882.3346227773
1995,464227.46024970437
1996,360097.98891757085
1997,406511.21170167974
1998,821812.6409733776
1999,319650.0579478836
